"","X","Season","Date","Div","Country","League","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HomeOverall","HomeGoalkeeper","HomeAttacking","HomeMidfield","HomeDefense","HomeBench","AwayOverall","AwayGoalkeeper","AwayAttacking","AwayMidfield","AwayDefense","AwayBench","GoalDiff","TotalGoals"
"109",786,"2018/2019","2019-05-18 00:00:00","D1","Germany","Bundesliga 1","Fortuna Dusseldorf","Hannover",2,1,"H",15,14,7,3,73.2727272727273,73,73,73.5,73.25,71.5714285714286,75.4545454545455,76,75.5,75.25,75.5,73,1,3
"110",787,"2018/2019","2019-05-18 00:00:00","D1","Germany","Bundesliga 1","Bayern Munich","Ein Frankfurt",5,1,"H",23,6,14,2,86.7272727272727,89,89,86.25,85.5,83.1428571428571,78,80,79.5,77.5,77.25,76.1428571428571,4,6
"111",788,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Getafe","Villarreal",2,2,"D",17,8,5,4,77.4545454545455,78,78,76.5,78,75.4285714285714,81,84,82,81,79.75,77.5714285714286,0,4
"112",789,"2018/2019","2019-05-18 00:00:00","SC0","Scotland","Premier League","Motherwell","Livingston",3,2,"H",14,19,6,8,66.3636363636364,70,65,66.75,65.75,63.2857142857143,63.6363636363636,62,64,63.5,64,61.5714285714286,1,5
"113",790,"2018/2019","2019-05-18 00:00:00","SC0","Scotland","Premier League","Hamilton","St Johnstone",2,0,"H",13,7,6,0,62.3636363636364,63,62,61.25,63.5,60.2857142857143,66.3636363636364,66,66.5,66.75,66,63.1428571428571,2,2
"114",791,"2018/2019","2019-05-18 00:00:00","SC0","Scotland","Premier League","Dundee","St Mirren",2,3,"A",4,12,3,6,65.5454545454545,64,67.5,64.75,65.75,63.1428571428571,63.6363636363636,61,66,63.25,63.5,62,-1,5
"115",792,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Valladolid","Valencia",0,2,"A",19,9,4,6,74.0909090909091,77,75,74.5,72.5,72.5714285714286,81.8181818181818,83,81.5,82.25,81.25,78.5714285714286,-2,2
"116",793,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Sevilla","Ath Bilbao",2,0,"H",9,9,3,1,80.8181818181818,80,81,82.75,79,78.4285714285714,79.5454545454545,77,81.5,80.5,78.25,76.2857142857143,2,2
"117",794,"2018/2019","2019-05-18 00:00:00","P1","Portugal","Liga I","Benfica","Santa Clara",4,1,"H",21,17,8,3,80.2727272727273,76,82.5,80,80.5,77.5714285714286,70.2727272727273,71,72.5,69.75,69.5,68.1428571428571,3,5
"118",795,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Levante","Ath Madrid",2,2,"D",17,17,7,8,76.5454545454545,75,80,77,74.75,75,86.1818181818182,90,87,85.5,85.5,81.8571428571429,0,4
"119",796,"2018/2019","2019-05-18 00:00:00","SP2","Spain","La Liga Segunda Division","Elche","Tenerife",3,0,"H",15,13,6,3,68.3636363636364,68,69,68.75,67.75,66.5714285714286,70.8181818181818,71,71,72.25,69.25,69,3,3
"120",797,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Guingamp","Nimes",2,2,"D",18,21,9,4,74.5454545454545,74,75,75,74,72.4285714285714,71.0909090909091,72,70,72.75,69.75,68.7142857142857,0,4
"121",798,"2018/2019","2019-05-18 00:00:00","I1","Italy","Serie A","Udinese","Spal",3,2,"H",10,12,4,5,74.9090909090909,74,77,75.75,73.25,74.2857142857143,75,76,76,76,73.25,73,1,5
"122",799,"2018/2019","2019-05-18 00:00:00","I1","Italy","Serie A","Sassuolo","Roma",0,0,"D",9,17,3,6,76.2727272727273,82,77,76.5,74.25,72.8571428571429,82.3636363636364,80,83.5,82,82.75,78.5714285714286,0,0
"123",800,"2018/2019","2019-05-18 00:00:00","I1","Italy","Serie A","Genoa","Cagliari",1,1,"D",16,4,9,3,76.0909090909091,77,75.5,75.5,76.75,72.8571428571429,76.2727272727273,78,77,76,75.75,72.5714285714286,0,2
"124",801,"2018/2019","2019-05-18 00:00:00","T1","Turkey","Futbol Ligi 1","Trabzonspor","Besiktas",2,1,"H",19,8,8,3,74.6363636363636,77,76.5,76,71.75,70,80.0909090909091,79,78.5,80.25,81,75.8571428571429,1,3
"125",802,"2018/2019","2019-05-18 00:00:00","D1","Germany","Bundesliga 1","Werder Bremen","RB Leipzig",2,1,"H",6,10,3,3,78,82,79.5,78,76.25,74.8571428571429,79.8181818181818,80,81,81.25,77.75,75.7142857142857,1,3
"126",803,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Huesca","Leganes",2,1,"H",15,9,6,1,73.4545454545455,70,73.5,74,73.75,71,75.3636363636364,76,75.5,76.25,74.25,74.5714285714286,1,3
"127",804,"2018/2019","2019-05-18 00:00:00","T1","Turkey","Futbol Ligi 1","Antalyaspor","Yeni Malatyaspor",3,0,"H",17,12,5,2,72.2727272727273,70,73.5,74.25,70.25,68.5714285714286,70.7272727272727,68,73.5,72,68.75,69,3,3
"128",805,"2018/2019","2019-05-18 00:00:00","SP2","Spain","La Liga Segunda Division","Alcorcon","Extremadura UD",0,1,"A",10,12,1,6,70.1818181818182,72,70.5,70.25,69.5,68.7142857142857,68,66,70,67.75,67.75,66.1428571428571,-1,1
"129",806,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Bordeaux","Reims",0,1,"A",13,9,4,2,75.7272727272727,78,76.5,75.75,74.75,73.1428571428571,72.9090909090909,73,73.5,71.75,73.75,69.2857142857143,-1,1
"130",807,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Lille","Angers",5,0,"H",18,13,12,3,73.9090909090909,75,72.5,75.25,73,69.7142857142857,74.3636363636364,75,71.5,75,75,71.7142857142857,5,5
"131",808,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Lyon","Caen",4,0,"H",16,7,8,2,81.0909090909091,84,84.5,81,78.75,76.4285714285714,74.0909090909091,71,74.5,73.75,75,70.4285714285714,4,4
"132",809,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Monaco","Amiens",2,0,"H",10,9,3,3,79.7272727272727,83,81.5,78.75,79,75.2857142857143,75.0909090909091,77,76,75.25,74,71.2857142857143,2,2
"133",810,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Montpellier","Nantes",1,1,"D",16,10,2,2,76.6363636363636,81,76,75.5,77,71.5714285714286,76.5454545454545,79,77,75.5,76.75,72,0,2
"134",811,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Paris SG","Dijon",4,0,"H",17,13,7,3,85.7272727272727,88,90.5,85.5,83,80.4285714285714,73.9090909090909,71,74.5,75,73.25,72,4,4
"135",812,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","St Etienne","Nice",3,0,"H",11,19,5,5,77.4545454545455,84,76.5,77.25,76.5,71.5714285714286,77.1818181818182,77,81,76,76.5,72.1428571428571,3,3
"136",813,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Strasbourg","Rennes",0,2,"A",19,11,6,6,74.1818181818182,76,72,74.5,74.5,70.8571428571429,76.5454545454545,76,77.5,77.5,75.25,73,-2,2
"137",814,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Alaves","Girona",2,1,"H",14,13,7,4,77.2727272727273,80,77.5,77.75,76,75.4285714285714,77.7272727272727,77,78,77.75,77.75,74.8571428571429,1,3
"138",815,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Celta","Vallecano",2,2,"D",14,11,5,4,77.9090909090909,78,82,77,76.75,75.5714285714286,75.1818181818182,74,75,76,74.75,73.2857142857143,0,4
"139",816,"2018/2019","2019-05-18 00:00:00","F1","France","Le Championnat","Toulouse","Marseille",2,5,"A",19,21,5,8,74.7272727272727,78,76.5,75,72.75,72.5714285714286,81.3636363636364,83,80.5,82.75,80,75.7142857142857,-3,7
"140",817,"2018/2019","2019-05-18 00:00:00","SP1","Spain","La Liga Primera Division","Espanol","Sociedad",2,0,"H",9,11,4,2,77.3636363636364,80,77.5,77.75,76.25,75.2857142857143,78.5454545454545,80,81,79,76.5,76,2,2
"141",818,"2018/2019","2019-05-18 00:00:00","D1","Germany","Bundesliga 1","Wolfsburg","Augsburg",8,1,"H",18,12,10,4,78.1818181818182,82,77.5,78.25,77.5,75,77.0909090909091,73,77.5,77.75,77.25,72.5714285714286,7,9
"142",819,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Paris FC","Ajaccio GFCO",1,0,"H",12,11,2,3,67.0909090909091,69,68.5,66.25,66.75,64.5714285714286,65.9090909090909,61,64,68.25,65.75,62.4285714285714,1,1
"143",820,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Niort","Red Star",1,0,"H",14,10,4,4,66.7272727272727,69,67.5,66,66.5,63.7142857142857,66.4545454545455,66,67.5,68.5,64,64.7142857142857,1,1
"144",821,"2018/2019","2019-05-17 00:00:00","T1","Turkey","Futbol Ligi 1","Kasimpasa","Konyaspor",1,1,"D",18,12,3,4,72.3636363636364,71,72.5,73,72,68.7142857142857,73.3636363636364,74,74.5,73.5,72.5,69.4285714285714,0,2
"145",822,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Sochaux","Grenoble",3,1,"H",13,5,6,3,67.1818181818182,67,69,66,67.5,63.7142857142857,67.1818181818182,65,69.5,67,66.75,64.2857142857143,2,4
"146",823,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Troyes","Ajaccio",0,0,"D",2,3,0,2,69.8181818181818,70,70.5,69.75,69.5,68.4285714285714,69.9090909090909,70,71,70.5,68.75,65.2857142857143,0,0
"147",824,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Metz","Brest",1,0,"H",13,6,5,1,71.4545454545455,71,72,71,71.75,68.4285714285714,69.4545454545455,69,70.5,69.25,69.25,65.8571428571429,1,1
"148",825,"2018/2019","2019-05-17 00:00:00","P1","Portugal","Liga I","Sp Braga","Portimonense",2,0,"H",13,7,7,1,77.6363636363636,78,78,77.5,77.5,75.4285714285714,72.7272727272727,70,77.5,72.75,71,69,2,2
"149",826,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Le Havre","Lorient",2,3,"A",13,15,6,9,68.5454545454545,66,68,69.75,68.25,65.2857142857143,69.5454545454545,65,70.5,70.25,69.5,66,-1,5
"150",827,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Lens","Orleans",5,2,"H",19,6,8,2,69.8181818181818,74,70.5,70.25,68,66.8571428571429,65.7272727272727,66,65,65.75,66,63.2857142857143,3,7
"151",828,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Beziers","Nancy",3,0,"H",9,21,5,7,65,66,64,65.5,64.75,62.8571428571429,68.1818181818182,69,68.5,67.5,68.5,66.8571428571429,3,3
"152",829,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Auxerre","Valenciennes",1,1,"D",10,7,3,2,70.0909090909091,70,70.5,71.75,68.25,67.1428571428571,68.4545454545455,69,70,68.5,67.5,64.8571428571429,0,2
"153",830,"2018/2019","2019-05-17 00:00:00","SP2","Spain","La Liga Segunda Division","Zaragoza","Sp Gijon",4,2,"H",20,7,8,4,70.9090909090909,73,72,70.5,70.25,69,73.2727272727273,76,72,73.75,72.75,69.5714285714286,2,6
"154",831,"2018/2019","2019-05-17 00:00:00","F2","France","Division 2","Chateauroux","Clermont",2,2,"D",11,25,5,9,65.7272727272727,68,68,64,65.75,62,68.1818181818182,66,69,69,67.5,65.2857142857143,0,4
"155",832,"2018/2019","2019-05-16 00:00:00","P1","Portugal","Liga I","Belenenses","Nacional",3,0,"H",9,18,5,4,69.6363636363636,69,70,69.25,70,67.5714285714286,70.6363636363636,72,71.5,71,69.5,68.7142857142857,3,3
"156",833,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","FC Emmen","Groningen",1,0,"H",15,9,7,4,65.9090909090909,64,68.5,66.5,64.5,64.1428571428571,69.7272727272727,76,71,70,67.25,65.2857142857143,1,1
"157",834,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","VVV Venlo","Vitesse",1,3,"A",9,21,2,6,68.4545454545455,76,67.5,68.25,67.25,65.1428571428571,72.6363636363636,74,74.5,71.5,72.5,70.2857142857143,-2,4
"158",835,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","Utrecht","Heerenveen",3,1,"H",16,11,9,5,72.1818181818182,73,73,72,71.75,69,70.2727272727273,74,71,72,67.25,68.7142857142857,2,4
"159",836,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","PSV Eindhoven","Heracles",3,1,"H",22,6,8,4,77.4545454545455,80,80.5,76.5,76.25,74.4285714285714,68.8181818181818,69,71,68.75,67.75,67.2857142857143,2,4
"160",837,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","Graafschap","Ajax",1,4,"A",11,16,3,9,67.0909090909091,69,68,67,66.25,65.7142857142857,80.3636363636364,80,82,80.5,79.5,75.8571428571429,-3,5
"161",838,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","NAC Breda","Zwolle",0,0,"D",10,17,2,5,68.1818181818182,74,68,68,67,65.7142857142857,69,69,67.5,70.25,68.5,66.7142857142857,0,0
"162",839,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","Excelsior","AZ Alkmaar",4,2,"H",13,19,9,4,67.8181818181818,66,67,69,67.5,65.5714285714286,73.8181818181818,75,73.5,73.5,74,71,2,6
"163",840,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","Den Haag","Willem II",6,2,"H",24,13,8,7,71,69,74,70,71,67.8571428571429,69.1818181818182,68,74,68.5,67.75,67.2857142857143,4,8
"164",841,"2018/2019","2019-05-15 00:00:00","N1","Netherlands","Eredivisie","For Sittard","Feyenoord",1,4,"A",16,17,8,9,68.0909090909091,67,70,69.25,66.25,66.8571428571429,75.8181818181818,75,78,75.75,75,71.8571428571429,-3,5
"165",842,"2018/2019","2019-05-13 00:00:00","T1","Turkey","Futbol Ligi 1","Besiktas","Alanyaspor",2,1,"H",12,9,4,3,80.0909090909091,79,78.5,80.25,81,75.8571428571429,73.1818181818182,69,75,73.75,72.75,69.7142857142857,1,3
"166",843,"2018/2019","2019-05-13 00:00:00","I1","Italy","Serie A","Inter","Chievo",2,0,"H",16,3,11,0,84.2727272727273,88,86,83,83.75,80.1428571428571,76.5454545454545,80,78.5,77,74.25,73.4285714285714,2,2
"167",844,"2018/2019","2019-05-13 00:00:00","SC0","Scotland","Premier League","St Mirren","Hamilton",2,0,"H",20,7,7,2,63.6363636363636,61,66,63.25,63.5,62,62.3636363636364,63,62,61.25,63.5,60.2857142857143,2,2
"168",845,"2018/2019","2019-05-13 00:00:00","I1","Italy","Serie A","Bologna","Parma",4,1,"H",15,3,10,1,76.5454545454545,76,76.5,76.75,76.5,74.1428571428571,73.2727272727273,75,77.5,72.75,71.25,72.2857142857143,3,5
"169",846,"2018/2019","2019-05-13 00:00:00","SP2","Spain","La Liga Segunda Division","Malaga","Oviedo",3,0,"H",12,11,8,2,73.2727272727273,72,72,74,73.5,71.1428571428571,72.3636363636364,71,72.5,72.75,72.25,69.5714285714286,3,3
"170",847,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Union Berlin","Magdeburg",3,0,"H",14,12,7,1,71.4545454545455,73,72,70,72.25,70.1428571428571,69,69,69.5,68.25,69.5,66,3,3
"171",848,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","St Pauli","Bochum",0,0,"D",12,10,3,4,70.5454545454545,70,70,72.25,69.25,68.7142857142857,71.0909090909091,69,71.5,72.25,70.25,68.2857142857143,0,0
"172",849,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Sandhausen","Bielefeld",0,3,"A",12,6,2,3,70.0909090909091,70,69.5,69.25,71.25,68.2857142857143,70.0909090909091,72,71,69.25,70,66.8571428571429,-3,3
"173",850,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Paderborn","Hamburg",4,1,"H",20,15,11,4,69.3636363636364,69,70.5,69,69.25,66.7142857142857,74,72,72,74.25,75.25,69.8571428571429,3,5
"174",851,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Ingolstadt","Darmstadt",3,0,"H",10,11,4,0,71.7272727272727,69,73,73.25,70.25,69,71.2727272727273,74,70,71.75,70.75,68.2857142857143,3,3
"175",852,"2018/2019","2019-05-12 00:00:00","SP1","Spain","La Liga Primera Division","Ath Bilbao","Celta",3,1,"H",8,3,4,2,79.5454545454545,77,81.5,80.5,78.25,76.2857142857143,77.9090909090909,78,82,77,76.75,75.5714285714286,2,4
"176",853,"2018/2019","2019-05-12 00:00:00","E0","England","Premier League","Liverpool","Wolves",2,0,"H",13,7,5,2,84.1818181818182,85,84,86,82.25,81,77.2727272727273,83,78,75.5,77.25,73.8571428571429,2,2
"177",854,"2018/2019","2019-05-12 00:00:00","D1","Germany","Bundesliga 1","Ein Frankfurt","Mainz",0,2,"A",13,15,4,4,78,80,79.5,77.5,77.25,76.1428571428571,75.8181818181818,79,74,76,75.75,73,-2,2
"178",855,"2018/2019","2019-05-12 00:00:00","SP1","Spain","La Liga Primera Division","Barcelona","Getafe",2,0,"H",13,11,8,0,87.3636363636364,89,92.5,85.75,86,82.8571428571429,77.4545454545455,78,78,76.5,78,75.4285714285714,2,2
"179",856,"2018/2019","2019-05-12 00:00:00","SP2","Spain","La Liga Segunda Division","Rayo Majadahonda","Albacete",2,3,"A",18,10,7,5,68.6363636363636,66,68,68.25,70,65.8571428571429,69.9090909090909,69,70.5,68.5,71.25,67.2857142857143,-1,5
"180",857,"2018/2019","2019-05-12 00:00:00","SP2","Spain","La Liga Segunda Division","Las Palmas","Cordoba",1,0,"H",8,7,3,1,73.5454545454545,74,75.5,72.75,73.25,71.2857142857143,69,67,67,70,69.5,65.2857142857143,1,1
"181",858,"2018/2019","2019-05-12 00:00:00","SP2","Spain","La Liga Segunda Division","La Coruna","Cadiz",1,1,"D",15,12,5,5,73.9090909090909,72,75,76,71.75,72.2857142857143,71.1818181818182,73,72,72,69.5,69,0,2
"182",859,"2018/2019","2019-05-12 00:00:00","SP2","Spain","La Liga Segunda Division","Almeria","Elche",5,3,"H",16,9,11,5,69.1818181818182,72,69.5,70.25,67.25,66.7142857142857,68.3636363636364,68,69,68.75,67.75,66.5714285714286,2,8
"183",860,"2018/2019","2019-05-12 00:00:00","T1","Turkey","Futbol Ligi 1","Yeni Malatyaspor","Erzurum BB",3,1,"H",15,21,9,5,70.7272727272727,68,73.5,72,68.75,69,70,65,70.5,72.75,68.25,64.8571428571429,2,4
"184",861,"2018/2019","2019-05-12 00:00:00","T1","Turkey","Futbol Ligi 1","Konyaspor","Trabzonspor",2,2,"D",7,19,4,6,73.3636363636364,74,74.5,73.5,72.5,69.4285714285714,74.6363636363636,77,76.5,76,71.75,70,0,4
"185",862,"2018/2019","2019-05-12 00:00:00","T1","Turkey","Futbol Ligi 1","Kayserispor","Kasimpasa",2,1,"H",19,7,6,6,73,74,73.5,73.25,72.25,69.8571428571429,72.3636363636364,71,72.5,73,72,68.7142857142857,1,3
"186",863,"2018/2019","2019-05-12 00:00:00","T1","Turkey","Futbol Ligi 1","Buyuksehyr","Ankaragucu",2,1,"H",20,8,7,1,76.6363636363636,77,77.5,78.5,74.25,73.1428571428571,73.5454545454545,76,72,73,74.25,70.2857142857143,1,3
"187",864,"2018/2019","2019-05-12 00:00:00","SP1","Spain","La Liga Primera Division","Ath Madrid","Sevilla",1,1,"D",11,11,4,5,86.1818181818182,90,87,85.5,85.5,81.8571428571429,80.8181818181818,80,81,82.75,79,78.4285714285714,0,2
"188",865,"2018/2019","2019-05-12 00:00:00","P1","Portugal","Liga I","Chaves","Setubal",1,2,"A",9,8,2,4,72.6363636363636,75,73.5,71.5,72.75,70.1428571428571,72.0909090909091,71,71,72.5,72.5,69.1428571428571,-1,3
"189",866,"2018/2019","2019-05-12 00:00:00","SP1","Spain","La Liga Primera Division","Betis","Huesca",2,1,"H",17,9,8,2,80.8181818181818,82,80.5,81.5,80,79.1428571428571,73.4545454545455,70,73.5,74,73.75,71,1,3
"190",867,"2018/2019","2019-05-12 00:00:00","E0","England","Premier League","Tottenham","Everton",2,2,"D",11,17,3,9,85.7272727272727,88,88.5,84.75,84.75,80.8571428571429,80.7272727272727,83,80.5,81.25,79.75,78,0,4
"191",868,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Ajax","Utrecht",4,1,"H",25,11,12,4,80.3636363636364,80,82,80.5,79.5,75.8571428571429,72.1818181818182,73,73,72,71.75,69,3,5
"192",869,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","AZ Alkmaar","PSV Eindhoven",1,0,"H",13,15,2,5,73.8181818181818,75,73.5,73.5,74,71,77.4545454545455,80,80.5,76.5,76.25,74.4285714285714,1,1
"193",870,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Feyenoord","Den Haag",0,2,"A",29,12,7,5,75.8181818181818,75,78,75.75,75,71.8571428571429,71,69,74,70,71,67.8571428571429,-2,2
"194",871,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Groningen","For Sittard",3,0,"H",16,14,7,3,69.7272727272727,76,71,70,67.25,65.2857142857143,68.0909090909091,67,70,69.25,66.25,66.8571428571429,3,3
"195",872,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Heerenveen","NAC Breda",2,1,"H",19,17,3,6,70.2727272727273,74,71,72,67.25,68.7142857142857,68.1818181818182,74,68,68,67,65.7142857142857,1,3
"196",873,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Heracles","Excelsior",4,5,"A",18,12,10,8,68.8181818181818,69,71,68.75,67.75,67.2857142857143,67.8181818181818,66,67,69,67.5,65.5714285714286,-1,9
"197",874,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Vitesse","Graafschap",6,1,"H",20,11,9,3,72.6363636363636,74,74.5,71.5,72.5,70.2857142857143,67.0909090909091,69,68,67,66.25,65.7142857142857,5,7
"198",875,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Willem II","FC Emmen",2,3,"A",8,14,4,6,69.1818181818182,68,74,68.5,67.75,67.2857142857143,65.9090909090909,64,68.5,66.5,64.5,64.1428571428571,-1,5
"199",876,"2018/2019","2019-05-12 00:00:00","N1","Netherlands","Eredivisie","Zwolle","VVV Venlo",2,4,"A",11,13,6,8,69,69,67.5,70.25,68.5,66.7142857142857,68.4545454545455,76,67.5,68.25,67.25,65.1428571428571,-2,6
"200",877,"2018/2019","2019-05-12 00:00:00","E0","England","Premier League","Watford","West Ham",1,4,"A",17,16,8,9,77.5454545454545,77,78,78.5,76.5,74.4285714285714,79.8181818181818,81,81.5,80.75,77.75,77.1428571428571,-3,5
"201",878,"2018/2019","2019-05-12 00:00:00","P1","Portugal","Liga I","Guimaraes","Belenenses",5,1,"H",14,8,8,2,75.1818181818182,77,74.5,75.5,74.75,73.1428571428571,69.6363636363636,69,70,69.25,70,67.5714285714286,4,6
"202",879,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Duisburg","Heidenheim",3,4,"A",21,22,9,8,69.5454545454545,67,69,70.5,69.5,68.1428571428571,69.8181818181818,71,68.5,70.75,69.25,67.1428571428571,-1,7
"203",880,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Erzgebirge Aue","Greuther Furth",1,1,"D",9,12,2,3,69,71,69,68.25,69.25,67.4285714285714,69.3636363636364,71,68,68.25,70.75,66,0,2
"204",881,"2018/2019","2019-05-12 00:00:00","SP1","Spain","La Liga Primera Division","Girona","Levante",1,2,"A",14,6,6,2,77.7272727272727,77,78,77.75,77.75,74.8571428571429,76.5454545454545,75,80,77,74.75,75,-1,3
"205",882,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","FC Koln","Regensburg",3,5,"A",17,27,7,7,76.1818181818182,83,75,75,76.25,72.2857142857143,68.8181818181818,70,70.5,68,68.5,66.4285714285714,-2,8
"206",883,"2018/2019","2019-05-12 00:00:00","D2","Germany","Bundesliga 2","Holstein Kiel","Dresden",3,0,"H",12,4,5,0,70.3636363636364,70,73.5,70,69.25,66.2857142857143,69.6363636363636,68,70,69.25,70.25,67.5714285714286,3,3
"207",884,"2018/2019","2019-05-12 00:00:00","I1","Italy","Serie A","Torino","Sassuolo",3,2,"H",17,7,11,3,78.2727272727273,82,81.5,77.75,76.25,74.5714285714286,76.2727272727273,82,77,76.5,74.25,72.8571428571429,1,5
